"basin_id","PFAF_ID","region_name","upstream_area_km2","basin_area_km2","wetland_hex_count","wetland_area_hectares","total_carbon","protected_fraction","avg_ncp_score","norm_wetland_area","norm_carbon","protection_gap","composite_score","country","country_code"
6060269800,622543,"Amazonas",123100.1,11605,9573,705843.71,15872711,0.077,0.664,0.143717159682272,0.0754620629618463,0.923,0.452,"Brazil","BR"
6060675170,642897,"Goiás",23149.5,582.4,51,3760.37,17213,0.02,0.826,0.000765650650558924,8.18340666419404e-05,0.98,0.452,"Brazil","BR"
6060818720,641890,"Santa Catarina",14884,14884,7919,583889.72,4128276,0.008,0.675,0.11888605216313,0.0196266550456238,0.992,0.451,"Brazil","BR"
6060572820,624464,"Goiás",4137.6,4137,1147,84571.48,405254,0.104,0.887,0.0172196376103232,0.00192665908574408,0.896,0.451,"Brazil","BR"
6060654800,642495,"Mato Grosso",40726.5,25382.9,13777,1015816.23,10138034,0.145,0.692,0.206830805837674,0.0481982542249612,0.855,0.451,"Brazil","BR"
6060681620,642830,"Minas Gerais",148832.6,152.9,4,294.93,51,0.25,1.053,6.00508317982921e-05,2.42464265307556e-07,0.75,0.451,"Brazil","BR"
6060579600,624479,"Goiás",41383.2,6714.9,3587,264479.41,1488856,0,0.745,0.0538507732818686,0.00707832110174013,1,0.451,"Brazil","BR"
6060008150,625007,"Pará",2175.8,2175.8,2119,156239.72,4876255,0.208,0.952,0.0318120406399222,0.0231826977652411,0.792,0.45,"Brazil","BR"
6060280760,632105,"Piauí",304668.6,428.7,102,7520.74,38123,0.01,0.807,0.00153130130111785,0.000181244415418038,0.99,0.45,"Brazil","BR"
6060279130,622975,"Amazonas",1020953.1,29275.2,26661,1965789.11,54224840,0.543,0.681,0.400255217155,0.257795803765094,0.457,0.449,"Brazil","BR"
6060011250,633091,"Paraíba",5471,5471,909,67023.08,693022,0.018,0.799,0.0136465998836452,0.00329476607984261,0.982,0.449,"Brazil","BR"
6060477980,634115,"Alagoas",618393.1,3701.2,492,36276.52,117518,0.014,0.797,0.00738627878054921,0.000558704226086536,0.986,0.448,"Brazil","BR"
6060238630,622321,"Pará",59471.8,7467.6,3021,222746.67,5043176,0.015,0.738,0.0453535510588942,0.0239762737971902,0.985,0.448,"Brazil","BR"
6060818840,641880,"Rio Grande do Sul",13379.1,13379.1,3172,233880.31,1456207,0,0.732,0.0476204765766195,0.00692310118413177,1,0.447,"Brazil","BR"
6060006820,621008,"Pará",8424.4,8424.1,2023,149161.37,5818399,0.17,0.901,0.0303708145684495,0.0276618399764945,0.83,0.447,"Brazil","BR"
6060628070,634809,"Goiás",1438.5,1438.5,378,27870.98,137102,0.003,0.781,0.00567482294793192,0.000651810503964638,0.997,0.446,"Brazil","BR"
6060696660,635602,"Espírito Santo",8849,8849,76,5603.69,50528,0.276,1.053,0.00114096987637667,0.000240220282303141,0.724,0.445,"Brazil","BR"
6060275680,622954,"Amazonas",3156.8,3156.8,3427,252682.17,7321826,0.027,0.721,0.0514487318655187,0.0348094345450933,0.973,0.445,"Brazil","BR"
6060634290,642487,"Mato Grosso",35427.2,8906.9,3563,262709.82,1465551,0,0.717,0.0534904662549743,0.00696752444089713,1,0.444,"Brazil","BR"
6060659900,642492,"Mato Grosso do Sul",7576,7575.5,8359,616332.14,12300379,0.006,0.593,0.125491668094197,0.0584784775929312,0.994,0.443,"Brazil","BR"
6060641180,635404,"Minas Gerais",3501.8,3501.8,102,7520.74,22519,0.01,0.78,0.00153130130111785,0.000107059858636487,0.99,0.443,"Brazil","BR"
6060305880,622937,"Amazonas",1747274.6,244.4,311,22930.89,416551,0.016,0.782,0.00466896897017983,0.00198036729761035,0.984,0.443,"Brazil","BR"
6060011630,633096,"Alagoas",4214.3,4214.3,1251,92239.68,803152,0.04,0.784,0.0187809633092879,0.00381834626686851,0.96,0.442,"Brazil","BR"
6060291750,622218,"Pará",2188.9,2188.9,225,16589.87,366684,0.289,1.053,0.00337787099625515,0.00174328954235364,0.711,0.442,"Brazil","BR"
6060873590,641402,"Rio Grande do Sul",5590.7,5590.7,2803,206672.93,1067245,0.001,0.719,0.0420807695273122,0.00507389754565024,0.999,0.441,"Brazil","BR"
6060272340,622580,"Amazonas",12881.7,12881.4,7896,582193.87,10776294,0.127,0.723,0.118540759371263,0.0512326707342789,0.873,0.441,"Brazil","BR"
6060382840,624515,"Tocantins",366550.5,530.4,162,11944.71,59611,0.006,0.769,0.00243206785030135,0.000283402692534289,0.994,0.441,"Brazil","BR"
6060266340,622550,"Amazonas",4395904.5,4009.4,4928,363355.04,7293485,0.065,0.715,0.0739828853968795,0.0346746957266016,0.935,0.44,"Brazil","BR"
6060644880,642869,"Goiás",8941.5,8941,3092,227981.69,672136,0.016,0.726,0.0464194558684446,0.00319546983189724,0.984,0.44,"Brazil","BR"
6060801920,642527,"Paraná",20739.5,4630.1,1398,103078.4,892633,0.041,0.777,0.0209878400313195,0.00424375695165254,0.959,0.44,"Brazil","BR"
6060011900,635130,"Sergipe",9604.3,9604.3,2506,184774.3,1158719,0.007,0.716,0.0376219794864787,0.00550878335358639,0.993,0.438,"Brazil","BR"
6060696980,635609,"Minas Gerais",17995,17995,7044,519373.56,3854462,0.04,0.667,0.105749887403927,0.018324888176194,0.96,0.438,"Brazil","BR"
6060011450,633094,"Pernambuco",6737.1,6737.1,3016,222378,1533840,0.006,0.704,0.0452784859920679,0.00729218409214395,0.994,0.438,"Brazil","BR"
6060013320,635509,"Espírito Santo",4544.4,4544.4,3892,286967.9,1836762,0.106,0.789,0.0584296649862988,0.00873233625244778,0.894,0.438,"Brazil","BR"
6060344660,624201,"Pará",41529.3,97.4,77,5677.42,50642,0.013,0.759,0.0011559820753001,0.000240762261249122,0.987,0.437,"Brazil","BR"
6060450420,634120,"Pernambuco",16914.7,16914.1,6132,452129.28,2499972,0.007,0.652,0.0920582488874068,0.0118853700837149,0.993,0.437,"Brazil","BR"
6060397730,633069,"Paraíba",4814,4813.8,2013,148424.05,859216,0.001,0.713,0.030220688507006,0.00408488580746072,0.999,0.437,"Brazil","BR"
6060603760,624955,"Mato Grosso",65808,3120,602,44387.12,469376,0.002,0.739,0.00903768174526364,0.00223150798025489,0.998,0.437,"Brazil","BR"
6060662650,642482,"Mato Grosso",53293.5,53293.3,3216,237124.56,4398950,0.245,0.919,0.0482810397986099,0.0209134937230328,0.755,0.436,"Brazil","BR"
6060795880,642525,"Paraná",34365.3,10899.9,4026,296848.09,2747104,0.094,0.764,0.0604413749779075,0.0130602853545774,0.906,0.436,"Brazil","BR"
6060461530,634118,"Pernambuco",9794.2,9794.1,2072,152774.28,800166,0.058,0.767,0.0311064408211615,0.00380415022184482,0.942,0.436,"Brazil","BR"
6060477980,634115,"Sergipe",618393.1,3701.2,462,34064.54,40921,0.019,0.756,0.00693589652400974,0.00019454667060099,0.981,0.436,"Brazil","BR"
6060594270,624469,"Goiás",4176.9,4176.9,1382,101898.67,382697,0.001,0.722,0.0207476346680218,0.00181941856745894,0.999,0.436,"Brazil","BR"
6060572890,624465,"Goiás",23277.1,5967,1496,110304.21,506133,0.237,0.958,0.0224590905006391,0.00240625815672371,0.763,0.436,"Brazil","BR"
6060581220,635204,"Bahia",2094,2093.5,380,28018.45,108047,0.005,0.742,0.00570484938188335,0.000513677185758539,0.995,0.436,"Brazil","BR"
6060696860,635608,"Minas Gerais",5434.4,5434.4,2083,153585.34,1356599,0.179,0.882,0.031271581117633,0.00644954470297971,0.821,0.435,"Brazil","BR"
6060744370,635808,"Minas Gerais",8591.6,8591.6,2425,178801.94,1474743,0.049,0.746,0.0364059445432757,0.00701122505906786,0.951,0.435,"Brazil","BR"
6060008020,625003,"Pará",1252.6,1252.6,1267,93419.41,2714434,0.039,0.743,0.0190211686725856,0.0129049655987422,0.961,0.434,"Brazil","BR"
6060579610,624478,"Goiás",9419.9,9419.9,3560,262488.62,1650060,0.169,0.842,0.0534454276220995,0.00784471736496835,0.831,0.434,"Brazil","BR"
6060811230,641879,"Santa Catarina",53087.9,24824.9,6101,449843.57,3221376,0.012,0.643,0.0915928544319439,0.0153150699043018,0.988,0.434,"Brazil","BR"
6060353510,624204,"Pará",6964.6,6964.6,2389,176147.56,982855,0,0.693,0.0358654850209865,0.00467269049958545,1,0.433,"Brazil","BR"
6060723000,642942,"São Paulo",12645.2,12644.1,4157,306507.08,683077,0.003,0.668,0.0624080463366414,0.00324748554810763,0.997,0.433,"Brazil","BR"
6060744470,635809,"Rio de Janeiro",21623.1,21622.3,3216,237124.56,1915600,0.146,0.819,0.0482810397986099,0.00910714797300302,0.854,0.433,"Brazil","BR"
6060483010,622491,"Mato Grosso",52499.5,588.7,291,21456.23,180372,0.003,0.729,0.00436871277508381,0.000857524793373617,0.997,0.433,"Brazil","BR"
6060583870,624953,"Mato Grosso",79867.1,3112.3,1877,138396.39,1346294,0.007,0.701,0.0281789520814459,0.00640055265878374,0.993,0.432,"Brazil","BR"
6060015110,641106,"Santa Catarina",4709.3,4709.1,2402,177106.09,990214,0.109,0.795,0.0360606517514094,0.00470767666680894,0.891,0.432,"Brazil","BR"
6060006730,621005,"Amapá",1457.6,1457.6,1022,75354.88,1763557,0.027,0.73,0.0153430414812345,0.00838430494770583,0.973,0.432,"Brazil","BR"
6060238630,622321,"Amapá",59471.8,7467.6,1393,102709.73,3619300,0.149,0.835,0.0209127749644932,0.0172068806946595,0.851,0.431,"Brazil","BR"
6060360960,622923,"Amazonas",253744.5,26138,27185,2004425.08,57420896,0.732,0.776,0.40812190462604,0.272990497292972,0.268,0.431,"Brazil","BR"
6060288070,632109,"Piauí",299906.7,9383,1688,124460.9,957615,0.006,0.701,0.0253415406074799,0.00455269445926461,0.994,0.431,"Brazil","BR"
6060755160,642630,"São Paulo",52688.7,1731.3,499,36792.65,30842,0.002,0.717,0.00749136824522236,0.000146629075894424,0.998,0.431,"Brazil","BR"
6060302010,622939,"Amazonas",1736497.9,7004.5,7132,525862.04,13226951,0.258,0.807,0.107071009775698,0.062883587381844,0.742,0.43,"Brazil","BR"
6060348130,622633,"Amazonas",1154196.3,4255.9,4644,342414.94,8599568,0.088,0.698,0.0697192620864689,0.0408840771976935,0.912,0.43,"Brazil","BR"
