"basin_id","PFAF_ID","region_name","upstream_area_km2","basin_area_km2","wetland_hex_count","wetland_area_hectares","total_carbon","protected_fraction","avg_ncp_score","norm_wetland_area","norm_carbon","protection_gap","composite_score","country","country_code"
4060154710,422499,"Heilongjiang",41359.4,41359.2,40516,2987356.5,22955778,0.089,0.159,1,1,0.911,0.768,"China","CN"
4060213920,422416,"Heilongjiang",20699,20698.2,28950,2134563.4,17984046,0.007,0.535,0.714532530683901,0.783421324252221,0.993,0.756,"China","CN"
4060780120,434962,"Sichuan",33946.5,33946.2,25441,1875835.14,11361170,0.108,0.653,0.627924768938692,0.494915484894478,0.892,0.667,"China","CN"
4060047500,439001,"Hainan Province",34534.6,34534.6,32129,2368959.84,5731888,0,0.613,0.792995358940254,0.249692604624422,1,0.664,"China","CN"
4060094870,422740,"Heilongjiang",16106.1,16105.9,22618,1667687.56,12468012,0.003,0.432,0.55824859202442,0.543131755325391,0.997,0.633,"China","CN"
4060765990,434942,"Sichuan",36003.2,36002.5,28883,2129623.3,4655770,0.011,0.602,0.712878861294258,0.202814733615214,0.989,0.627,"China","CN"
4060780100,434965,"Sichuan",77226.6,24561.5,14330,1056590.45,6680384,0.063,0.839,0.353687432350307,0.291011003852712,0.937,0.605,"China","CN"
4060784170,452950,"Tibet",185895.9,27635.3,15969,1177438.44,8057633,0,0.653,0.39414058549758,0.351006748714855,1,0.6,"China","CN"
4060239010,422434,"Heilongjiang",31058.8,31058.8,32235,2376775.51,7869675,0,0.231,0.795611608457176,0.342818919053843,1,0.592,"China","CN"
4060152570,422964,"Inner Mongolia",20438.3,20438.3,19480,1436314.16,13308502,0,0.271,0.480797708609602,0.579745195305513,1,0.583,"China","CN"
4060838850,452910,"Tibet",256374.3,21484.8,6039,445272.14,5686370,0,0.925,0.149052227278532,0.24770974871773,1,0.58,"China","CN"
4060646320,432980,"Sichuan",7670.5,7670.4,5816,428829.73,7112989,0,0.853,0.143548227337447,0.309856150377478,1,0.577,"China","CN"
4060972010,445477,"Yunnan",130917.1,29150.1,11440,843502.77,6310348,0.251,0.896,0.282357586046393,0.27489148919283,0.749,0.551,"China","CN"
4060195690,422240,"Heilongjiang",23215.2,23215.1,20999,1548314.22,3955705,0.016,0.522,0.518289069282491,0.17231848992441,0.984,0.549,"China","CN"
4060114730,422730,"Heilongjiang",570243.9,24384.6,15627,1152221.84,7727455,0,0.455,0.385699477112959,0.336623528943345,1,0.544,"China","CN"
4060006520,424600,"Liaoning",27825.1,27825.1,32322,2383190.26,2393690,0,0.265,0.797758908252162,0.104273965360704,1,0.542,"China","CN"
4060642770,434998,"Tibet",31017.5,31017.5,15091,1112701.08,11899188,0,0.273,0.372470135385583,0.51835263435637,1,0.541,"China","CN"
4060010380,435050,"Zhejiang",29366.5,29366.5,28043,2067687.78,1955685,0,0.385,0.692146310626134,0.0851935839421343,1,0.541,"China","CN"
4060660740,432993,"Qinghai",70236.1,40704.3,10241,755097.19,9192573,0,0.502,0.252764338638525,0.400447024709857,1,0.539,"China","CN"
4060050460,432800,"Qinghai",29604.7,29604.5,15027,1107982.18,7136224,0,0.466,0.370890511393602,0.310868313851092,1,0.537,"China","CN"
4060718400,445490,"Tibet",29243.3,29242.9,13213,974230.96,11402960,0.095,0.404,0.32611807797295,0.496735941600411,0.905,0.533,"China","CN"
4060956240,445860,"Yunnan",22908.3,22908.1,5621,414451.84,2610967,0.004,0.882,0.138735313311284,0.113738989809015,0.996,0.533,"China","CN"
4060010150,435020,"Jiangsu",26251.8,26251.8,24632,1816185.34,130060,0,0.501,0.607957349583152,0.00566567597926762,1,0.529,"China","CN"
4060872820,434991,"Yunnan",256952.7,24955.7,8951,659981.93,2069407,0.004,0.797,0.220925065354604,0.0901475436815951,0.996,0.526,"China","CN"
4060008110,433053,"Shandong",15701,15701,25711,1895742.99,257661,0,0.445,0.634588804516635,0.01122423295782,1,0.523,"China","CN"
4060012290,436300,"Guangdong Province",18089.8,18089.8,16843,1241880.87,1009632,0.009,0.613,0.415712309528508,0.0439816067222814,0.991,0.516,"China","CN"
4060148980,422580,"Heilongjiang",15624.9,15624.9,17453,1286857.86,8970080,0.041,0.281,0.430768092124258,0.390754780778939,0.959,0.515,"China","CN"
4060060350,436640,"Guangxi",842.8,842.8,289,21308.77,79578,0.003,1.053,0.00713298529987968,0.0034665782183466,0.997,0.515,"China","CN"
4060810520,434972,"Guizhou",15044.4,15044.4,2092,154248.93,286339,0,0.989,0.0516339211607319,0.0124735044919845,1,0.513,"China","CN"
4060688510,434696,"Sichuan",4902.5,4902.5,172,12682.03,53467,0.006,1.053,0.00424523487571704,0.00232913038277335,0.994,0.513,"China","CN"
4060175950,422496,"Inner Mongolia",25740.7,25740.6,14771,1089106.6,11423624,0.022,0.209,0.36457202212056,0.497636107127365,0.978,0.512,"China","CN"
4060007090,431300,"Beijing",10034.3,10034.3,131,9658.99,13497,0.008,1.053,0.00323329003418239,0.000587956548455905,0.992,0.512,"China","CN"
4061017040,442933,"Yunnan",155736.4,2403.7,72,5308.76,28627,0.014,1.053,0.0017770761541182,0.00124704987127859,0.986,0.511,"China","CN"
