"basin_id","PFAF_ID","region_name","upstream_area_km2","basin_area_km2","wetland_hex_count","wetland_area_hectares","total_carbon","protected_fraction","avg_ncp_score","norm_wetland_area","norm_carbon","protection_gap","composite_score","country","country_code"
7060387700,725475,"Quebec",66147.9,1335.7,242,17843.33,165542,0.021,1.052,0.00361934147126425,0.00212667723517674,0.979,0.509,"Canada","CA"
7060129300,713230,"Manitoba",71379.4,5320.1,6220,458617.77,15933736,0,0.734,0.0930260391092766,0.204696775576688,1,0.508,"Canada","CA"
8060299210,822477,"British Columbia",97062,420.4,300,22119.83,327632,0.037,1.053,0.00448678683050277,0.00420900747795378,0.963,0.506,"Canada","CA"
8060229140,822624,"Northwest Territories",30134.7,30134.7,39909,2942600.71,26723289,0.074,0.158,0.596877196301061,0.34330750121026,0.926,0.506,"Canada","CA"
7060022850,713510,"Ontario",11066.4,11066.4,12615,930138.76,59552588,0.542,0.59,0.188669367662779,0.76505740655217,0.458,0.5,"Canada","CA"
8060036730,851095,"Nunavut",66381.6,66381.6,66863,4929993.52,0,0.167,0.15,1,0,0.833,0.496,"Canada","CA"
7060060320,723030,"Newfoundland and Labrador",27022.7,27022.7,32236,2376849.24,31614535,0.065,0.155,0.482120154997689,0.406144131913341,0.935,0.495,"Canada","CA"
7060434140,725520,"Ontario",21128.4,21128.4,25079,1849143.88,29654408,0.056,0.276,0.375080387529597,0.380962863903076,0.944,0.494,"Canada","CA"
7060021750,711900,"Manitoba",17796.6,17796.6,20599,1518821.12,39922678,0.6,0.754,0.308077711225876,0.512876795434942,0.4,0.494,"Canada","CA"
7060022250,713100,"Manitoba",249,249,275,20276.51,1045842,0.004,0.949,0.00411288775892752,0.0134356741672307,0.996,0.491,"Canada","CA"
7060176340,783284,"British Columbia",15504.2,15503.7,19120,1409770.37,24941293,0.045,0.383,0.285957854565294,0.320414638212496,0.955,0.486,"Canada","CA"
7060024040,713570,"Ontario",6747.8,6747.8,7847,578580.97,22091560,0,0.544,0.117359377381088,0.283804821383945,1,0.486,"Canada","CA"
7060024300,713700,"Ontario",6812.3,6812.3,7921,584037.19,19168360,0.002,0.572,0.118466117172503,0.246251192130531,0.998,0.484,"Canada","CA"
7060035870,726071,"Nova Scotia",28248.4,28248.4,24141,1779982.55,18780006,0.099,0.42,0.36105170174747,0.241262104098552,0.901,0.481,"Canada","CA"
7060055790,783301,"British Columbia",1964.7,1964.7,2728,201142.97,5885190,0.099,0.906,0.0407998447024328,0.0756055840674257,0.901,0.481,"Canada","CA"
7060034520,725100,"Quebec",1053293.8,24732.9,23578,1738471.01,25666051,0.081,0.321,0.352631500010572,0.329725425442396,0.919,0.481,"Canada","CA"
7060434190,725530,"Ontario",742995.2,10793.9,1155,85161.34,134295,0.005,0.908,0.0172741281818155,0.00172525473473838,0.995,0.48,"Canada","CA"
7060252700,713820,"Ontario",28780.1,28779.9,27003,1991005.71,27969689,0.046,0.197,0.403855644418778,0.359319694526303,0.954,0.479,"Canada","CA"
7060038320,726081,"New Brunswick",54912.8,6135.4,4860,358341.21,3847529,0.057,0.852,0.0726859393519041,0.0494282558866168,0.943,0.479,"Canada","CA"
8060283050,822648,"Northwest Territories",28721.1,28721.1,31088,2292204.04,31504378,0,0.047,0.46495072066545,0.404728972109814,1,0.479,"Canada","CA"
7060439780,725540,"Ontario",13682.1,13682,7,516.13,0,0.143,1.053,0.000104691821177079,0,0.857,0.478,"Canada","CA"
7060073880,712400,"Alberta",18836.5,18836.5,8742,644571.79,5560404,0.004,0.715,0.130744956841241,0.0714331384493704,0.996,0.478,"Canada","CA"
8060122010,822150,"Northwest Territories",1689097,28503.2,41014,3024075.41,11241648,0.046,0.193,0.613403526339726,0.144418678567796,0.954,0.476,"Canada","CA"
7060032080,723505,"Newfoundland and Labrador",23255,23255,24207,1784848.92,20031378,0,0.273,0.362038796351197,0.257338171472014,1,0.473,"Canada","CA"
8060338740,822880,"Alberta",20133.8,20133.8,22687,1672775.12,18599539,0.022,0.333,0.339305744158463,0.238943689070338,0.978,0.472,"Canada","CA"
7060388530,725473,"Quebec",69158.7,101,58,4276.5,58990,0.172,1.053,0.000867445359238525,0.000757829977305311,0.828,0.471,"Canada","CA"
8060292590,822495,"Yukon",32325.4,2577.9,1569,115686.7,1933278,0.001,0.837,0.0234658929125732,0.0248363455308503,0.999,0.471,"Canada","CA"
7060023860,713539,"Ontario",901.1,901.1,1031,76018.48,3488003,0.001,0.82,0.0154195902472505,0.0448095140588381,0.999,0.47,"Canada","CA"
7060137520,713250,"Manitoba",47375,1894.2,2195,161843.41,5952867,0,0.77,0.032828321040065,0.0764750137906685,1,0.47,"Canada","CA"
7060024110,713590,"Ontario",3258,3258,3766,277677.57,10287331,0,0.688,0.0563241247424601,0.132158803496563,1,0.469,"Canada","CA"
7060151690,713470,"Ontario",50888.5,14539,9698,715060.3,22660610,0.054,0.489,0.145042847845366,0.291115266350644,0.946,0.468,"Canada","CA"
7060208540,712440,"Alberta",29437.6,29437.6,19834,1462415.56,6254965,0.003,0.496,0.296636406126554,0.0803559922698002,0.997,0.467,"Canada","CA"
8060324030,822936,"Alberta",9436,9435.8,11962,881991.27,13114090,0.004,0.519,0.178903129673891,0.168473479014745,0.996,0.466,"Canada","CA"
7060197330,713565,"Ontario",32173.5,13399.3,15728,1159668.85,27770251,0.045,0.317,0.235227256444751,0.35675756374119,0.955,0.466,"Canada","CA"
7060056770,783309,"British Columbia",10306.4,10306.4,8186,603576.37,12974262,0.105,0.677,0.12242944489712,0.166677143193985,0.895,0.465,"Canada","CA"
7060016260,783210,"British Columbia",230830.7,19706.6,9468,698101.77,11999680,0.107,0.671,0.141602979226634,0.154156928667079,0.893,0.465,"Canada","CA"
7060168780,713526,"Ontario",14544.4,14544.4,16996,1253161.99,27869872,0,0.247,0.25419140713191,0.358037370151923,1,0.465,"Canada","CA"
8060252780,822660,"Northwest Territories",7454.5,7454.5,9538,703263.06,7524317,0,0.618,0.142649895410005,0.096663044267638,1,0.464,"Canada","CA"
8060010730,831102,"Nunavut",3716.1,3715.9,2473,182341.11,0,0,0.814,0.0369860749837253,0,1,0.463,"Canada","CA"
7060028790,722704,"Quebec",31579.2,31579.2,35567,2622453.07,26252556,0.061,0.044,0.53193844157426,0.337260110487988,0.939,0.463,"Canada","CA"
7060171990,783297,"British Columbia",18204.2,296.7,412,30377.9,669318,0.01,0.849,0.00616185394093581,0.00859856322681872,0.99,0.463,"Canada","CA"
8060017610,832107,"Nunavut",7120.6,7120.6,8116,598415.08,0,0,0.723,0.12138252871375,0,1,0.461,"Canada","CA"
8060287840,812987,"Yukon",11669,4659.8,215,15852.54,174175,0.005,0.838,0.00321552958146687,0.00223758325643588,0.995,0.46,"Canada","CA"
7060175330,713529,"Ontario",25713.3,25713.2,27094,1997715.39,30787149,0.116,0.149,0.40521663606568,0.395514908085527,0.884,0.458,"Canada","CA"
7060033450,723907,"Quebec",79.7,79.7,96,7078.34,67605,0.01,0.84,0.00143577064985676,0.00086850475700501,0.99,0.458,"Canada","CA"
7060136320,713430,"Ontario",93631.8,3054.1,3540,261013.97,10538039,0,0.638,0.0529440797317721,0.135379587323487,1,0.457,"Canada","CA"
8060293870,822493,"British Columbia",47585,713.4,815,60092.2,1011261,0.002,0.805,0.0121891032424724,0.0129914205912824,0.998,0.457,"Canada","CA"
7060114740,711827,"Saskatchewan",35229.3,27462.5,20997,1548166.76,22305795,0,0.226,0.314030181524458,0.286557045577673,1,0.457,"Canada","CA"
7060057510,783000,"British Columbia",10867.5,10867.5,15674,1155687.28,26170334,0.432,0.689,0.234419634693556,0.336203824737963,0.568,0.457,"Canada","CA"
7060174580,783292,"British Columbia",4432,4432,6595,486267.55,10039575,0.008,0.605,0.0986345211261049,0.128975943285387,0.992,0.456,"Canada","CA"
8060311100,822850,"Alberta",160705.3,28839.4,34194,2521217.99,27213630,0.233,0.183,0.511403915597844,0.349606791071286,0.767,0.453,"Canada","CA"
7060073880,712400,"Saskatchewan",18836.5,18836.5,6619,488037.14,2344247,0.061,0.737,0.0989934648027692,0.0301159628887615,0.939,0.451,"Canada","CA"
7060147190,713260,"Manitoba",15450.9,15450.9,481,35465.46,1340231,0.002,0.783,0.00719381472939543,0.0172176170251547,0.998,0.451,"Canada","CA"
8060252760,822410,"Northwest Territories",275685.5,13173.8,18380,1355208.13,15906914,0,0.318,0.274890448537547,0.204352199959612,1,0.449,"Canada","CA"
7060023730,713537,"Ontario",7061.6,7061.6,8121,598783.74,32411510,0.335,0.591,0.121457307716705,0.416382673126477,0.665,0.448,"Canada","CA"
7060173970,783295,"British Columbia",24649.9,932.2,1357,100055.36,2057921,0.001,0.747,0.0202952315442394,0.0264376034027144,0.999,0.448,"Canada","CA"
7060034870,726017,"Quebec",12512.8,12512.8,14206,1047447.59,16809593,0.108,0.47,0.212464293462195,0.21594869438382,0.892,0.448,"Canada","CA"
7060035330,726019,"Quebec",1732.8,1732.8,1963,144737.41,2125786,0.023,0.76,0.0293585396031109,0.027309448315578,0.977,0.448,"Canada","CA"
7060023970,713550,"Ontario",1152.5,1152.5,1325,97695.91,3921380,0.001,0.718,0.0198166406514871,0.0503770014647483,0.999,0.447,"Canada","CA"
8060286860,822450,"British Columbia",193725.5,7447.3,2746,202470.16,3019370,0.015,0.724,0.041069051952831,0.0387891015185004,0.985,0.447,"Canada","CA"
7060021700,711700,"Manitoba",676.1,676.1,754,55594.5,2410740,0.001,0.741,0.0112767896701008,0.0309701820560943,0.999,0.446,"Canada","CA"
7060298200,782691,"British Columbia",36708.1,15823.2,9402,693235.41,12941367,0.099,0.576,0.140615886651307,0.166254549244104,0.901,0.446,"Canada","CA"
8060053140,863011,"Nunavut",67158.7,67158.7,46091,3398416.63,0,0,0.095,0.689334908091319,0,1,0.446,"Canada","CA"
8060262310,822621,"Northwest Territories",86059.9,4445.4,5773,425659.22,1611633,0,0.675,0.0863407260624554,0.0207042515649176,1,0.446,"Canada","CA"
8060286860,822450,"Northwest Territories",193725.5,7447.3,3404,250986.31,4257385,0.003,0.676,0.0509100689446748,0.0546935748081026,0.997,0.445,"Canada","CA"
7060197200,713564,"Ontario",3887.7,3887.7,4544,335041.66,12520493,0,0.552,0.0679598580892252,0.160847684794733,1,0.445,"Canada","CA"
8060286130,822498,"Yukon",11691,11691,10110,745438.2,10530741,0,0.491,0.151204701786302,0.135285831717886,1,0.444,"Canada","CA"
8060292590,822495,"British Columbia",32325.4,2577.9,1202,88626.78,1450374,0.009,0.75,0.017977058111833,0.0186325969741348,0.991,0.444,"Canada","CA"
8060325210,822925,"Alberta",24595,10379.8,13850,1021198.72,13253254,0.003,0.4,0.207139972062276,0.170261284591312,0.997,0.444,"Canada","CA"
8060308670,822548,"Alberta",21536.1,21536.1,18450,1360369.42,17601535,0.046,0.321,0.275937364720918,0.226122577887585,0.954,0.444,"Canada","CA"
7060018030,783391,"British Columbia",12403.2,12403.2,18145,1337880.93,25808288,0.396,0.566,0.27137579888746,0.331552709091862,0.604,0.443,"Canada","CA"
8060331230,822926,"Alberta",2610.3,2610.3,3501,258138.39,3941256,0,0.671,0.0523607970178427,0.0506323435333857,1,0.443,"Canada","CA"
8060245940,822623,"Northwest Territories",65458.8,11393.5,14926,1100535.17,10155800,0,0.42,0.223232579421321,0.130469057187952,1,0.443,"Canada","CA"
7060234190,782694,"British Columbia",1632.2,1632.2,1060,78156.73,1369283,0.001,0.734,0.0158533129268697,0.0175908409020944,0.999,0.442,"Canada","CA"
7060489890,725573,"Ontario",595299.8,2686.8,294,21677.43,38080,0.01,0.774,0.00439705040423664,0.000489204365753284,0.99,0.442,"Canada","CA"
7060129240,713221,"Manitoba",31299.1,898,1046,77124.47,2712441,0.001,0.719,0.0156439292845156,0.034846060374165,0.999,0.442,"Canada","CA"
7060259200,712602,"Alberta",3852.3,3852.1,2431,179244.34,1566071,0.001,0.709,0.0363579260850631,0.0201189277909562,0.999,0.441,"Canada","CA"
7060136810,722809,"Quebec",10196.2,10195.8,11254,829788.48,6878169,0.035,0.542,0.168314314538896,0.0883621403148346,0.965,0.441,"Canada","CA"
8060226220,822626,"Northwest Territories",8638,8637.9,11233,828240.09,5999508,0,0.517,0.168000239075365,0.0770741992114432,1,0.441,"Canada","CA"
8060316110,822469,"British Columbia",11054.5,11054.5,8729,643613.26,8966301,0.014,0.531,0.130550528593798,0.115187856981566,0.986,0.441,"Canada","CA"
8060286910,822440,"British Columbia",22742.4,22742.4,16941,1249106.68,13324248,0.037,0.374,0.253368827957405,0.171173326995259,0.963,0.44,"Canada","CA"
8060285990,822499,"Yukon",12443.8,12443.8,14383,1060498.28,13151263,0,0.372,0.215111495724643,0.168951031375253,1,0.439,"Canada","CA"
8060269450,822520,"Northwest Territories",15216.7,15216.4,19960,1471705.89,19289739,0,0.208,0.298520856879341,0.247810518199616,1,0.439,"Canada","CA"
8060011250,831108,"Nunavut",14747.2,14747.2,19158,1412572.21,0,0,0.469,0.286526179855912,0,1,0.439,"Canada","CA"
8060252880,822670,"Northwest Territories",89786.5,2387.8,3057,225401.05,2882782,0,0.673,0.0457203542125548,0.0370343891784397,1,0.439,"Canada","CA"
7060177910,783291,"British Columbia",32492.3,229.5,322,23741.95,375344,0.003,0.744,0.00481581768894495,0.00482195177151525,0.997,0.438,"Canada","CA"
8060269310,822530,"Northwest Territories",978829.1,8059.4,10685,787834.54,6305941,0,0.513,0.159804376375732,0.0810108683661405,1,0.438,"Canada","CA"
7060023850,713538,"Ontario",2894.2,2893.9,3342,246414.88,10776386,0,0.557,0.0499827999773923,0.138441572432841,1,0.436,"Canada","CA"
7060063860,726000,"Quebec",17642.7,17642.7,275,20276.51,128356,0.116,0.85,0.00411288775892752,0.00164895786687575,0.884,0.435,"Canada","CA"
7060023230,713531,"Ontario",4279.4,4279.4,4877,359594.67,25041609,0.525,0.87,0.0729401912073913,0.321703373116774,0.475,0.435,"Canada","CA"
8060245770,822622,"Northwest Territories",16155.6,16155.4,20790,1532904.08,10231764,0,0.295,0.310934299159079,0.131444947955811,1,0.434,"Canada","CA"
7060174110,783294,"British Columbia",3164.2,3164.2,3113,229530.08,4396975,0,0.629,0.0465578867535712,0.0564868531015769,1,0.433,"Canada","CA"
7060022840,713410,"Ontario",101172,204.1,237,17474.66,705754,0.004,0.724,0.00354456043990906,0.00906664753014295,0.996,0.433,"Canada","CA"
8060332270,822972,"British Columbia",13402.5,13402.5,8840,651797.6,11413756,0.07,0.523,0.13221064030932,0.146629707585156,0.93,0.433,"Canada","CA"
7060200040,713562,"Ontario",3828,3827.8,4465,329216.77,11690911,0,0.517,0.0667783372664555,0.150190249496667,1,0.433,"Canada","CA"
8060282950,822649,"Northwest Territories",27681.7,27681.7,34450,2540093.58,15020208,0,0.021,0.515232640711463,0.192960906725904,1,0.432,"Canada","CA"
7060136230,713420,"Manitoba",7336.1,7336.1,229,16884.8,581028,0.004,0.722,0.00342491322382103,0.00746432337775471,0.996,0.432,"Canada","CA"
7060018600,783393,"British Columbia",156.4,156.4,234,17253.47,362579,0.06,0.775,0.00349969425517622,0.00465796296561082,0.94,0.431,"Canada","CA"
8060287650,822496,"Yukon",5525.1,5525.1,2842,209548.5,3558661,0,0.634,0.0425048226026877,0.0457172399536751,1,0.431,"Canada","CA"
7060168790,713527,"Ontario",32137.8,1697.8,1980,145990.86,6598090,0.017,0.619,0.0296127894301979,0.0847640344966672,0.983,0.429,"Canada","CA"
7060132870,712120,"Manitoba",20268.2,20267.9,22763,1678378.81,18040141,0,0.138,0.3404423967681,0.231757240966513,1,0.428,"Canada","CA"
7060061830,723073,"Newfoundland and Labrador",373.2,373.2,408,30082.97,291595,0.002,0.703,0.0061020303328918,0.00374604902919719,0.998,0.428,"Canada","CA"
8060148430,822160,"Northwest Territories",17428.9,17428.9,24796,1828277.51,7125081,0,0.25,0.370847852554581,0.0915341578662231,1,0.428,"Canada","CA"
8060183070,822210,"Northwest Territories",162692.6,22256.3,30964,2283061.17,12317866,0.043,0.131,0.463096180702485,0.158244585713339,0.957,0.427,"Canada","CA"
7060019200,783701,"British Columbia",3577.9,3577.9,5095,375668.41,6435294,0.034,0.585,0.0762005890019912,0.0826726344460587,0.966,0.427,"Canada","CA"
7060184430,712470,"Alberta",47596.7,27245.3,28091,2071226.96,9680676,0.025,0.189,0.420127724630356,0.124365256371929,0.975,0.427,"Canada","CA"
7060392520,725911,"Ontario",214026.6,14462.7,10195,751705.49,12781064,0.075,0.465,0.152475959035338,0.164195176149478,0.925,0.427,"Canada","CA"
7060171730,783296,"British Columbia",5513.3,5513.3,3262,240516.26,6467769,0.207,0.779,0.0487863237597116,0.0830898327595524,0.793,0.426,"Canada","CA"
7060140470,783408,"British Columbia",12564.8,12564.8,9228,680405.91,12887003,0.044,0.446,0.138013550573592,0.165556148347575,0.956,0.426,"Canada","CA"
7060055920,783302,"British Columbia",1437.3,1437.3,2100,154838.8,3423749,0.186,0.811,0.0314075057851192,0.0439840587721492,0.814,0.425,"Canada","CA"
7060263190,783226,"British Columbia",20633,20633,15897,1172129.68,24059633,0.308,0.462,0.237754811491111,0.30908816969595,0.692,0.425,"Canada","CA"
7060035360,726020,"Quebec",3126,3126,3533,260497.84,4344576,0.234,0.822,0.0528393879105951,0.0558136960752873,0.766,0.424,"Canada","CA"
7060146980,713270,"Manitoba",30030.5,6736.5,3728,274875.73,8004184,0,0.53,0.0557557994518419,0.102827777234574,1,0.422,"Canada","CA"
8060104840,823042,"Northwest Territories",23075.9,23075.9,33350,2458987.54,60402,0,0.187,0.498781089675753,0.000775969592968222,1,0.422,"Canada","CA"
7060190090,783289,"British Columbia",4705,4705,5870,432811.3,6525013,0.175,0.686,0.0877914541356233,0.0838252323055918,0.825,0.421,"Canada","CA"
7060166920,711898,"Alberta",6190.7,6190.5,8074,595318.3,5164477,0.011,0.501,0.120754377786687,0.066346761954633,0.989,0.419,"Canada","CA"
8060308720,822549,"Alberta",10908.1,10907.8,14075,1037788.59,14262187,0.054,0.328,0.210505061678053,0.183222797940907,0.946,0.417,"Canada","CA"
8060297770,822491,"British Columbia",60680.4,3398.8,2409,177622.22,2858776,0,0.594,0.0360288952266209,0.0367259900186636,1,0.417,"Canada","CA"
7060192890,783260,"British Columbia",12276.2,12276.2,16497,1216369.34,18355107,0.041,0.228,0.246728385152117,0.235803531467139,0.959,0.417,"Canada","CA"
8060303960,822462,"British Columbia",2179.2,2179.1,3107,229087.68,2823898,0,0.584,0.0464681503273051,0.0362779209569845,1,0.417,"Canada","CA"
8060246110,822691,"Northwest Territories",67245,27272.3,34165,2519079.74,10320509,0.322,0.338,0.510970192918225,0.132585033077628,0.678,0.415,"Canada","CA"
7060343600,725920,"Ontario",13418.4,13418.4,10958,807963.58,16704670,0.115,0.395,0.163887351316437,0.214600774487078,0.885,0.415,"Canada","CA"
7060114060,711813,"Manitoba",278706,20847.2,22291,1643576.95,29075604,0.224,0.175,0.333383186678103,0.373527111704665,0.776,0.414,"Canada","CA"
7060140620,783409,"British Columbia",10411.5,10411.5,12124,893935.98,15065035,0.045,0.325,0.181325994927474,0.193536788136188,0.955,0.414,"Canada","CA"
8060335620,822942,"Alberta",13345.3,13344.7,15847,1168443.04,11711983,0.004,0.272,0.237007013347961,0.150460956282254,0.996,0.414,"Canada","CA"
8060033320,851030,"Nunavut",21401.9,21401.9,25660,1891982.62,0,0.001,0.272,0.383769798545293,0,0.999,0.414,"Canada","CA"
7060270660,713666,"Ontario",8439,8438.6,9690,714470.44,11046697,0.024,0.39,0.144923200629278,0.141914191164751,0.976,0.413,"Canada","CA"
7060257410,783229,"British Columbia",11955.2,11955.2,6507,479779.07,8688664,0.067,0.511,0.0973183976923361,0.111621122934963,0.933,0.413,"Canada","CA"
7060033700,724030,"Quebec",18923.5,18923.5,11698,862525.82,15538559,0.059,0.338,0.174954757344184,0.199620034146927,0.941,0.413,"Canada","CA"
7060358930,725914,"Ontario",9358.2,9358.2,11253,829714.75,17817525,0.096,0.345,0.168299359143985,0.228897348133358,0.904,0.412,"Canada","CA"
8060287840,812987,"British Columbia",11669,4659.8,3568,263078.49,2405567,0.113,0.677,0.0533628470164805,0.0309037258012613,0.887,0.412,"Canada","CA"
8060033310,851020,"Nunavut",5660.2,5660.2,6843,504553.28,0,0,0.54,0.102343599023635,0,1,0.411,"Canada","CA"
8060340710,822892,"Alberta",14076.2,14075.7,16581,1222562.89,10951947,0.008,0.265,0.247984684977842,0.140696961289354,0.992,0.411,"Canada","CA"
8060280670,812985,"Yukon",17190.6,1268.4,861,63483.91,834191,0.014,0.631,0.0128770777775789,0.0107166459840362,0.986,0.41,"Canada","CA"
8060249330,812949,"Yukon",11721.5,11721.4,14204,1047300.12,11612908,0,0.28,0.212434380643973,0.149188164198825,1,0.41,"Canada","CA"
7060400660,725460,"Ontario",8489.9,8489.4,10483,772940.52,17602591,0.106,0.364,0.156783273013308,0.226136144059072,0.894,0.41,"Canada","CA"
7060402320,725410,"Quebec",147405.8,17079.8,13121,967447.54,19141412,0.146,0.342,0.19623708146375,0.24590499782254,0.854,0.41,"Canada","CA"
7060220300,713620,"Ontario",6502.4,6502.4,7609,561032.57,14741740,0,0.336,0.113799859517868,0.189383497027306,1,0.41,"Canada","CA"
7060114090,711812,"Manitoba",9464.7,9464.7,11192,825217.05,17996041,0.015,0.257,0.167387045571614,0.23119069914588,0.985,0.41,"Canada","CA"
