"basin_id","PFAF_ID","region_name","upstream_area_km2","basin_area_km2","wetland_hex_count","wetland_area_hectares","total_carbon","protected_fraction","avg_ncp_score","norm_wetland_area","norm_carbon","protection_gap","composite_score","country","country_code"
2060051160,233023,"Scotland",34123.6,34123.6,50671,3736112.67,54955700,0.384,0.695,1,1,0.616,0.828,"United Kingdom","GB"
2060050790,233021,"Scotland",10270.5,10270.5,13185,972166.44,20513463,0.125,0.746,0.260208009197967,0.373272708745408,0.875,0.564,"United Kingdom","GB"
2060049690,233017,"Wales",19221.9,19221.9,15794,1164535.21,25987594,0.409,0.686,0.311697026524631,0.472882594526137,0.591,0.515,"United Kingdom","GB"
2060050420,233019,"England",9946.3,9946.3,11472,845862.22,24518796,0.57,0.924,0.226401689325927,0.446155649004562,0.43,0.507,"United Kingdom","GB"
2060053240,233032,"England",9309.8,9309.8,9141,673991.16,20112092,0.415,0.898,0.180399045620859,0.365969171532707,0.585,0.507,"United Kingdom","GB"
2060052960,233031,"England",10875.5,10875.5,11432,842912.91,20521267,0.391,0.768,0.225612283261254,0.373414714033303,0.609,0.494,"United Kingdom","GB"
2060055600,234008,"Northern Ireland",5722,5721.6,6605,487004.88,13689548,0.234,0.781,0.13035069416148,0.249101512672935,0.766,0.482,"United Kingdom","GB"
2060055310,234006,"Northern Ireland",4419.5,4419.2,2772,204387.21,6189826,0.128,0.853,0.0547058475086085,0.112633011680317,0.872,0.473,"United Kingdom","GB"
2060051150,233022,"Scotland",2971.4,2971.4,4394,323981.75,7635554,0.069,0.697,0.0867162686504312,0.138940164532523,0.931,0.463,"United Kingdom","GB"
2060050790,233021,"England",10270.5,10270.5,518,38193.57,852933,0.075,0.9,0.010222810009635,0.0155203736828027,0.925,0.463,"United Kingdom","GB"
2060052670,233027,"Scotland",6517.3,6517.3,7784,573935.8,7657903,0.211,0.737,0.153618439992068,0.139346837543694,0.789,0.455,"United Kingdom","GB"
2060053260,233034,"England",11714.6,11714.6,8322,613604.03,9114085,0.16,0.613,0.164235954372329,0.165844216341526,0.84,0.446,"United Kingdom","GB"
2060052940,233028,"Scotland",4987.8,4987.4,4535,334378.07,5496620,0.116,0.674,0.0894989256306342,0.100019106298346,0.884,0.437,"United Kingdom","GB"
2060050410,233018,"England",2380.7,2380.7,2488,183447.11,4932404,0.2,0.779,0.0491010647170873,0.0897523641769644,0.8,0.429,"United Kingdom","GB"
2060059370,237000,"Scotland",1668.3,1668.3,2417,178212.08,4093640,0.209,0.795,0.0476998676809177,0.0744898163429817,0.791,0.427,"United Kingdom","GB"
2060049690,233017,"England",19221.9,19221.9,1991,146801.92,2463596,0.074,0.697,0.0392926908170572,0.0448287620756355,0.926,0.427,"United Kingdom","GB"
2060053510,233037,"England",9231.9,9231.9,11758,866949.79,4035286,0.152,0.528,0.232045943625142,0.0734279792632975,0.848,0.42,"United Kingdom","GB"
2060048990,233013,"England",18098.1,18098.1,10005,737696.26,12392894,0.38,0.588,0.19745021768843,0.225506981077486,0.62,0.408,"United Kingdom","GB"
2060055610,234009,"Northern Ireland",14130.5,14130.5,4255,313732.89,9338648,0.43,0.783,0.0839730805013437,0.169930471270496,0.57,0.402,"United Kingdom","GB"
2060053500,233036,"England",8172.5,8172.5,9296,685419.74,1991845,0.077,0.465,0.183457995125184,0.0362445569795308,0.923,0.402,"United Kingdom","GB"
2060049660,233014,"Wales",10975.3,10975.3,1611,118783.48,2383244,0.15,0.671,0.0317933345409522,0.0433666389473703,0.85,0.399,"United Kingdom","GB"
2060054140,233070,"Scotland",1254.1,1254.1,1416,104405.59,3831180,0.346,0.845,0.0279449789719538,0.0697139696155267,0.654,0.399,"United Kingdom","GB"
2060055320,234007,"Northern Ireland",7857.8,7857.8,4123,304000.17,8326512,0.385,0.741,0.0813680412908961,0.15151316423956,0.615,0.397,"United Kingdom","GB"
2060049680,233016,"Wales",4117.3,4117.2,2057,151668.29,3979573,0.275,0.701,0.0405952130988598,0.0724141990730716,0.725,0.385,"United Kingdom","GB"
2060053790,233038,"England",13323.4,13323.1,7874,580571.75,4413047,0.169,0.439,0.155394604306727,0.0803018977103376,0.831,0.376,"United Kingdom","GB"
2060054790,234005,"Northern Ireland",15784.6,15784.6,163,12018.44,185093,0.141,0.636,0.00321683018194416,0.00336804007591569,0.859,0.375,"United Kingdom","GB"
2060054000,233050,"Scotland",3614.1,3614.1,4759,350894.2,12006114,0.595,0.768,0.0939195979868562,0.218468948625893,0.405,0.371,"United Kingdom","GB"
2060049660,233014,"England",10975.3,10975.3,4699,346470.24,2071615,0.123,0.474,0.092735490228136,0.03769608975957,0.877,0.37,"United Kingdom","GB"
2060052390,233025,"Scotland",8965.7,8965.7,8521,628276.85,6300869,0.334,0.497,0.168163250280137,0.114653602810991,0.666,0.361,"United Kingdom","GB"
2060049670,233015,"England",118.7,118.7,81,5972.35,15066,0.099,0.53,0.00159854654490385,0.000274148086549712,0.901,0.358,"United Kingdom","GB"
2060049680,233016,"England",4117.3,4117.2,914,67391.74,611484,0.188,0.495,0.0180379303175565,0.0111268530834836,0.812,0.334,"United Kingdom","GB"
2060053800,233039,"England",6128.2,6128.2,3737,275539.32,2141468,0.33,0.538,0.0737502704917087,0.0389671681008521,0.67,0.33,"United Kingdom","GB"
2060053270,233035,"England",9580.8,9580.8,10573,779576.47,1199987,0.049,0.106,0.208659785948051,0.0218355329838397,0.951,0.322,"United Kingdom","GB"
2060052940,233028,"England",4987.8,4987.4,501,36940.11,572434,0.441,0.652,0.00988731156226078,0.0104162807497675,0.559,0.308,"United Kingdom","GB"
